TotalCount,ESort,Year,Month,ExamDate,CountyName,ExamNo,ExamName,Suitable,ItemType,MFDate,EXPDate,CompanyName
1232,0,2024,1,2024.01.08,臺中市動物保護防疫處,113DU-AC-00001,葛莉絲CAT CARE 海洋口味[SP001]，產品類型：乾糧，產地：台灣,貓,乾糧,2023.10.30,2025.04.29,福壽實業股份有限公司
1232,1,2024,1,2024.01.08,臺中市動物保護防疫處,113DU-AC-00002,健康紀元貓食 泌尿道健康照護配方[SP004]，產品類型：乾糧，產地：台灣,貓,乾糧,2023.07.20,2025.01.19,福壽實業股份有限公司
1232,2,2024,1,2024.01.08,臺中市動物保護防疫處,113DU-AD-00001,博士巧思成犬專業配方[SP002]，產品類型：乾糧，產地：台灣,狗,乾糧,2023.07.21,2025.01.20,福壽實業股份有限公司
1232,3,2024,1,2024.01.08,臺中市動物保護防疫處,113DU-AD-00002,博士巧思幼犬專業配方[SP003]，產品類型：乾糧，產地：台灣,狗,乾糧,2023.06.14,2024.12.13,福壽實業股份有限公司
1232,4,2024,1,2024.01.08,臺中市動物保護防疫處,113DU-AD-00003,博士巧思低過敏專業配方[SP005]，產品類型：乾糧，產地：台灣,狗,乾糧,2023.10.13,2025.04.12,福壽實業股份有限公司
1232,5,2024,1,2024.01.11,高雄市動物保護處,113DU-ADC-00001,化骨雞腿-馬鈴薯雞腿[WP001]，產品類型：零食，產地：台灣,狗貓,零食,2023.11.02,2024.11.01,正成寵物有限公司
1232,6,2024,1,2024.01.11,高雄市動物保護處,113DU-ADC-00002,化骨雞腿-南瓜雞腿[WP002]，產品類型：零食，產地：台灣,狗貓,零食,2023.10.27,2024.10.26,正成寵物有限公司
1232,7,2024,1,2024.01.11,高雄市動物保護處,113DU-ADC-00003,化骨雞腿-紅蘿蔔雞腿[WP003]，產品類型：零食，產地：台灣,狗貓,零食,2023.12.20,2024.12.19,正成寵物有限公司
1232,8,2024,1,2024.01.11,高雄市動物保護處,113DU-ADC-00004,化骨雞腿-地瓜雞腿[WP004]，產品類型：零食，產地：台灣,狗貓,零食,2023.10.03,2024.10.02,正成寵物有限公司
1232,9,2024,1,2024.01.11,高雄市動物保護處,113DU-ADC-00005,化骨雞腿-鵪鶉蛋雞腿[WP005]，產品類型：零食，產地：台灣,狗貓,零食,2023.11.28,2024.11.27,正成寵物有限公司
1232,10,2024,1,2024.01.18,屏東縣政府農業處動保科,113DU-AD-00008,南方狗飼料[MP001]，產品貨號/批號：1121214，產品類型：乾糧，產地：台灣,狗,乾糧,1121214,3個月,德亨工業股份有限公司
1232,11,2024,1,2024.01.18,屏東縣政府農業處動保科,113DU-AD-00009,原野鮮雞凍晶寵糧[MP005]，產品貨號/批號：4710792620732/20231102，產品類型：乾糧，產地：台灣,狗,乾糧,2023.12.18,2025.06.17,食尚好國際企業有限公司
1232,12,2024,1,2024.01.18,屏東縣政府農業處動保科,113DU-ADC-00006,南南鹿香鬆[MP002]，產品貨號/批號：4710792620602/20231218，產品類型：零食，產地：台灣,狗貓,零食,2023.11.30,2025.05.29,食尚好國際企業有限公司
1232,13,2024,1,2024.01.18,屏東縣政府農業處動保科,113DU-ADC-00007,慢燉羊肉[MP003]，產品貨號/批號：4710792620831/20231130，產品類型：濕糧，產地：台灣,狗貓,濕糧,2023.12.28,2025.06.27,食尚好國際企業有限公司
1232,14,2024,1,2024.01.18,屏東縣政府農業處動保科,113DU-ADC-00008,爆毛鱉蛋雞肉條[MP004]，產品貨號/批號：4710792620527/20231228，產品類型：零食，產地：台灣,狗貓,零食,2023.11.02,2025.05.01,食尚好國際企業有限公司
1232,15,2024,1,2024.01.22,新北市動物保護處,113DU-AD-00010,赫緻低溫風乾健康糧《單一純肉.無骨羊肉》2lbs [AP001]，產品貨號/批號：EZD02#20231121-BS-Z，產品類型：乾糧，產地：台灣,狗,乾糧,-,2025.06.14,珍食堡實業股份有限公司
1232,16,2024,1,2024.01.22,新北市動物保護處,113DU-AD-00011,(火雞優多)艾富鮮-火雞筋條 (75g±5%*10包入) [AP002]，產品貨號/批號：LOT250.A，產品類型：零食，產地：越南,狗,零食,-,2025.09.08,珍食堡實業股份有限公司
1232,17,2024,1,2024.01.22,新北市動物保護處,113DU-AD-00012,TR1雞腿肉片(100g±5%) [AP003]，產品貨號/批號：#20220826-CH-H，產品類型：零食，產地：台灣,狗,零食,2023.01.17,2024.07.16,珍食堡實業股份有限公司
1232,18,2024,1,2024.01.22,新北市動物保護處,113DU-AD-00013,TR93 鵝肝六角小香腸(180g±5%) [AP004]，產品貨號/批號：#20230303-CH-U，產品類型：零食，產地：台灣,狗,零食,2024.01.05,2025.07.04,珍食堡實業股份有限公司
1232,19,2024,1,2024.01.22,新北市動物保護處,113DU-AD-00014,TR30 鴨肝夾心雞肉條(160g±5%) [AP005]，產品貨號/批號：#20230303-CH-U，產品類型：零食，產地：台灣,狗,零食,2023.10.31,2025.04.30,珍食堡實業股份有限公司
1232,20,2024,1,2024.01.23,臺南市動物防疫保護處,113DU-AC-00003,LV藍帶無穀濃縮天然貓糧[UP002]，產品貨號/批號：MFG 27.10.2023，產品類型：乾糧，產地：台灣,貓,乾糧,2023.10.27,2025.04.26,保生實業股份有限公司
1232,21,2024,1,2024.01.23,臺南市動物防疫保護處,113DU-AC-00004,威仕低過敏保健貓糧[UP003]，產品貨號/批號：2023.11.30，產品類型：乾糧，產地：台灣,貓,乾糧,2023.11.30,2024.11.29,遠達國際有限公司
1232,22,2024,1,2024.01.23,臺南市動物防疫保護處,113DU-AD-00004,斑尼菲LID無穀狗糧(原野羊肉+有機藍莓) [UP001]，產品貨號/批號：MFG 27.12.2023，產品類型：乾糧，產地：台灣,狗,乾糧,2023.12.27,2025.06.26,保生實業股份有限公司
1232,23,2024,1,2024.01.23,臺南市動物防疫保護處,113DU-AD-00005,威仕安心糧-牛肉風味(成犬齡適用) [UP004]，產品貨號/批號：2023.11.20，產品類型：乾糧，產地：台灣,狗,乾糧,2023.11.20,2024.11.19,遠達國際有限公司
1232,24,2024,1,2024.01.23,臺南市動物防疫保護處,113DU-AD-00006,寶多福-健康機能系列 無憂好心情配方(全齡犬) [UP005]，產品貨號/批號：2023.12.06，產品類型：乾糧，產地：台灣,狗,乾糧,2023.12.06,2024.12.04,統一企業股份有限公司
1232,25,2024,1,2024.01.26,桃園市動物保護處,113DU-AC-00005,陪心寵糧貓用海魚野莓口味[CP001]，產品貨號/批號：20230615，產品類型：乾糧，產地：台灣,貓,乾糧,2023.06.15,2024.12.14,唯寵股份有限公司
1232,26,2024,1,2024.01.26,桃園市動物保護處,113DU-AC-00006,陪心無穀低碳貓糧-鮮雞野莓口味[CP003]，產品貨號/批號：20231120，產品類型：乾糧，產地：台灣,貓,乾糧,2023.11.20,2025.05.19,唯寵股份有限公司
1232,27,2024,1,2024.01.26,桃園市動物保護處,113DU-AD-00007,陪心無穀低碳犬糧-雞肉鮮蔬口味[CP002]，產品貨號/批號：20230608，產品類型：乾糧，產地：台灣,狗,乾糧,2023.06.08,2024.12.07,唯寵股份有限公司
1232,28,2024,1,2024.01.26,桃園市動物保護處,113DU-AD-00015,陪心無穀低敏犬糧-魚肉鮮蔬口味[CP004]，產品貨號/批號：20230704，產品類型：乾糧，產地：台灣,狗,乾糧,2023.07.04,2025.01.03,唯寵股份有限公司
1232,29,2024,1,2024.01.26,桃園市動物保護處,113DU-AD-00016,陪心寵糧犬用羊肉鮮蔬口味[CP005]，產品貨號/批號：20230818，產品類型：乾糧，產地：台灣,狗,乾糧,2023.06.18,2025.02.17,唯寵股份有限公司
1232,30,2024,1,2024.01.30,彰化縣動物防疫所,113DU-AC-00007,優格®鮮肉佐餐凍乾-雞肉+鮭魚[GP001]，產品類型：零食，產地：台灣,貓,零食,-,2025.06.26,達欣生物科技股份有限公司
1232,31,2024,1,2024.01.30,彰化縣動物防疫所,113DU-AC-00008,Zimple呼嚕凍乾#1嫩雞柳[GP002]，產品類型：零食，產地：台灣,貓,零食,-,2025.01.19,達欣生物科技股份有限公司
1232,32,2024,1,2024.01.30,彰化縣動物防疫所,113DU-AC-00009,Chillpet敲派®佐餐開胃粉鮭魚(貓用)[GP003]，產品類型：乾糧，產地：台灣,貓,乾糧,-,2024.07.08,達欣生物科技股份有限公司
1232,33,2024,1,2024.01.30,彰化縣動物防疫所,113DU-AC-00010,Zimple呼嚕凍乾#2骰子牛[GP005]，產品類型：零食，產地：台灣,貓,零食,-,2024.08.15,達欣生物科技股份有限公司
1232,34,2024,1,2024.01.30,彰化縣動物防疫所,113DU-AD-00017,in+plus[GP004]，產品類型：營養補充品，產地：台灣,貓,營養補充品,-,2024.09.30,達欣生物科技股份有限公司
1232,0,2024,10,2024.10.09,屏東縣政府,113DU-DB-00014,卡尼生肉餐 牛肉生肉餐-犬貓生食[MP020]，產品貨號/批號：EXP2025.08.13，產品類型：濕糧，產地：台灣,狗貓,濕糧,-,2025.08.13,圓寵有限公司
1232,1,2024,10,2024.10.09,屏東縣政府,113DU-DB-00015,驕傲貓 貓犬共享鮭魚羊奶生肉凍乾主食餐[MP018]，產品貨號/批號：EXP2026.3.3，MFG2024.9.4，產品類型：乾糧，產地：泰國,狗貓,乾糧,2024.9.4,2026.3.3,輸入商:台灣愛邦仕實業有限公司
1232,2,2024,10,2024.10.09,屏東縣政府,113DU-DC-00004,B博士冰鮮生食-火雞食譜(貓用)[MP019]，產品貨號/批號：EXP2025.05.25，產品類型：濕糧，產地：澳洲,貓,濕糧,-,2025.05.25,進口商：嵩颺有限公司
1232,3,2024,10,2024.10.09,高雄市動物保護處,113DU-DB-00016,渴望新鮮鮪魚凍乾[WP034]，產品類型：零食，產地：台灣,狗貓,零食,2023.12.20,2025.12.19,加拿大渴望寵物食品股份有限公司
1232,4,2024,10,2024.10.09,高雄市動物保護處,113DU-DB-00017,渴望新鮮鮪魚佐白蝦凍乾[WP035]，產品類型：零食，產地：台灣,狗貓,零食,2023.06.07,2025.06.06,加拿大渴望寵物食品股份有限公司
1232,5,2024,10,2024.10.11,新北市政府動物保護防疫處,113DU-DD-00006,自然食寵鮮包-鴨肉配方 140g[AP052]，產品貨號/批號：2025.11.08，產品類型：濕糧，產地：台灣,狗,濕糧,-,2025.11.08,原合股份有限公司
1232,6,2024,10,2024.10.11,新北市政府動物保護防疫處,113DU-DD-00007,閃亮羊腿佐丁香魚鱉蛋 [AP053]，產品貨號/批號：2026.03.11，產品類型：濕糧，產地：台灣,狗,濕糧,-,2026.03.11,自力耕生股份有限公司
1232,7,2024,10,2024.10.15,臺中市動物保護防疫處,113DU-DC-00005,寵膳鮮味主食包(養腎保健配方)清燉鰹魚溏羊雞 [SP038]，產品貨號/批號：2025.11.2，產品類型：濕糧，產地：台灣,貓,濕糧,-,2025.11.02,樂健生活有限公司(委製商)
1232,8,2024,10,2024.10.15,臺中市動物保護防疫處,113DU-DD-00008,寵膳鮮味主食包(養腎護肝配方)鮪魚鱉蛋燉香鴨 [SP037]，產品貨號/批號：2025.11.5，產品類型：濕糧，產地：台灣,狗,濕糧,-,2025.11.05,樂健生活有限公司(委製商)
1232,9,2024,10,2024.10.15,新竹縣動物保護防疫所,113DU-DB-00018,卡尼生肉餐 牛肉生肉餐-犬貓生食[DP007]，產品貨號/批號：4710562770087，產品類型：濕糧，產地：台灣,狗貓,濕糧,-,2025.08.13,圓寵有限公司
1232,10,2024,10,2024.10.15,新竹縣動物保護防疫所,113DU-DB-00019,生鮮食肉骨餅(彩色均衡機能)[DP008]，產品類型：濕糧，產地：台灣,狗貓,濕糧,-,2025.04.25,法娃國際股份有限公司
1232,11,2024,10,2024.10.15,新竹縣動物保護防疫所,113DU-DC-00006,汪喵星球 貓用冷凍生食餐-無骨安心雞[DP006]，產品貨號/批號：4710345540388，產品類型：濕糧，產地：台灣,貓,濕糧,-,2024.10.24,自力耕生股份有限公司
1232,12,2024,10,2024.10.17,花蓮縣動植物防疫所,113DU-DB-00020,炙燒嫩雞腿[OP007]，產品貨號/批號：2024.02.21，產品類型：零食，產地：台灣,狗貓,零食,2024.02.21,2025.02.20,貓狗甜心數位科技有限公司
1232,13,2024,10,2024.10.17,花蓮縣動植物防疫所,113DU-DB-00021,牛肉丸串串[OP008]，產品貨號/批號：2024.01.09，產品類型：零食，產地：台灣,狗貓,零食,2024.01.09,2025.07.08,東森寵物雲股份有限公司
1232,14,2024,10,2024.10.17,花蓮縣動植物防疫所,113DU-DD-00009,奧力棒 嗑肉一番犬用鮮餐包 田園雞牛肉燉蔬食[OP006]，產品貨號/批號：2024.06.06，產品類型：濕糧，產地：台灣,狗,濕糧,2024.06.06,2025.12.05,東森寵物雲股份有限公司
1232,15,2024,10,2024.10.17,苗栗縣動物保護防疫所,113DU-DB-00022,卡尼生肉餐 羊肉生肉餐-犬貓生食[EP011]，產品貨號/批號：4710562770315，產品類型：濕糧，產地：台灣,狗貓,濕糧,-,2025.07.11,圓寵有限公司
1232,16,2024,10,2024.10.22,苗栗縣動物保護防疫所,113DU-DB-00023,卡尼生肉餐 鹿肉生肉餐-犬貓生食[EP012]，產品貨號/批號：4710562770094，產品類型：濕糧，產地：台灣,狗貓,濕糧,-,2025.07.17,圓寵有限公司
1232,17,2024,10,2024.10.22,苗栗縣動物保護防疫所,113DU-DD-00010,純粹吃肉肉 黃金雞[EP010]，產品貨號/批號：4710577540545，產品類型：濕糧，產地：台灣,狗,濕糧,2024.08,2025.08,寵愛有家股份有限公司
1232,18,2024,10,2024.10.22,苗栗縣動物保護防疫所,113DU-DD-00011,雞肉捲捲 鈣多多芝麻[EP013]，產品貨號/批號：4710577540170，產品類型：乾糧，產地：台灣,狗,乾糧,2024.09.02,2025.09.01,寵愛有家股份有限公司
1232,19,2024,10,2024.10.22,苗栗縣動物保護防疫所,113DU-DD-00012,田園哞哞牛[EP014]，產品貨號/批號：4710577540033，產品類型：乾糧，產地：台灣,狗,乾糧,2024.09.06,2025.09.05,寵愛有家股份有限公司
1232,20,2024,10,2024.10.22,苗栗縣動物保護防疫所,113DU-DD-00013,純粹吃肉肉 櫻桃鴨[EP015]，產品貨號/批號：4710577540569，產品類型：濕糧，產地：台灣,狗,濕糧,2024.08.22,2025.08.21,寵愛有家股份有限公司
1232,21,2024,10,2024.10.23,新竹市動物保護及防疫所,113DU-DB-00024,超越汪喵 蕃茄燒雞主食餐包[RP010]，產品貨號/批號：718005730308/PD314B06，產品類型：濕糧，產地：台灣,狗貓,濕糧,2023.05.31,2025.05.31,雅士魚有限公司
1232,22,2024,10,2024.10.23,新竹市動物保護及防疫所,113DU-DB-00025,奇啃保健雞腿-靈芝仙草舒晶亮[RP011]，產品貨號/批號：713361298011，產品類型：零食，產地：台灣,狗貓,零食,-,2025.08.01,勤翔國際股份有限公司
1232,23,2024,10,2024.10.23,新竹市動物保護及防疫所,113DU-DC-00007,汪喵星球-元氣牛佐鵪鶉蛋枸杞 [RP012]，產品貨號/批號：4710345541736，產品類型：濕糧，產地：台灣,貓,濕糧,-,2026.03.26,自力耕生股份有限公司
1232,24,2024,10,2024.10.29,南投縣家畜疾病防治所,113DU-DB-00026, BUTCH BLACK LABEL黑標[HP007]，產品貨號/批號：DOM 09/APR/2024 1026 3，產品類型：濕糧，產地：紐西蘭,狗,濕糧,2024.04.09,2025.01.08,進口商：新武國際有限公司
1232,25,2024,10,2024.10.29,南投縣家畜疾病防治所,113DU-DB-00027,汪享化骨雞腿[HP008]，產品貨號/批號：2023/12/25，產品類型：零食，產地：台灣,狗貓,零食,2023.12.25,2025.06.24,洽富實業股份有限公司
1232,26,2024,10,2024.10.29,南投縣家畜疾病防治所,113DU-DB-00028,鮮嫩牛肉堡佐歐風紅醬[HP009]，產品貨號/批號：2024.01.24，產品類型：濕糧，產地：台灣,狗貓,濕糧,2024.01.24,2025.07.24,鉅旺國際股份有限公司
1232,27,2024,10,2024.10.21,臺中市動物保護防疫處,241021DU001-01,生鮮食肉骨餅(彩色均衡機能)，產品類型：濕糧，產品貨號/批號：20250704，產地：台灣,狗貓,濕糧,-,2025.07.04,法娃國際股份有限公司
1232,28,2024,10,2024.10.21,臺中市動物保護防疫處,241021DU001-02,生鮮食肉骨餅(貓味專屬海陸餐)，產品類型：濕糧，產品貨號/批號：20250508，產地：台灣,貓,濕糧,-,2025.05.08,法娃國際股份有限公司
1232,29,2024,10,2024.10.21,臺中市動物保護防疫處,241021DU001-03,生鮮食肉骨棒(低敏新奇蛋白質機能)，產品類型：濕糧，產品貨號/批號：20250617，產地：台灣,狗貓,濕糧,-,2025.06.17,法娃國際股份有限公司
1232,30,2024,10,2024.10.21,臺中市動物保護防疫處,241021DU001-04,生鮮食肉骨棒(彩色均衡機能)，產品類型：濕糧，產品貨號/批號：20250925，產地：台灣,狗貓,濕糧,-,2025.09.25,法娃國際股份有限公司
1232,31,2024,10,2024.10.24,臺北市動物保護處,241024DU001-01,西莎時蘿焗烤菲力牛口味，產品貨號/批號：210224/210226，產品類型：濕糧，產地： 澳洲,狗,濕糧,2024.02.21,2026.02.21,台灣瑪氏股份有限公司
1232,0,2024,11,2024.11.22,嘉義縣家畜疾病防治所,113DU-BC-00048,喵愛餡-火烤嫩雞口味[JP016]，產品類型：零食，產地：泰國,貓,零食,,201025,進口商：台灣瑪氏股份有限公司
1232,1,2024,11,2024.11.22,嘉義縣家畜疾病防治所,113DU-BC-00049,生活良好貓用鱈魚蟹肉絲[JP018]，產品類型：零食，產地：日本,貓,零食,,25.07.16,進口商：台灣生活良好國際股份有限公司
1232,2,2024,11,2024.11.22,嘉義縣家畜疾病防治所,113DU-BD-00048,西莎蒸鮮包-成犬低脂雞肉口味[JP015]，產品類型：濕糧，產地：泰國,狗,濕糧,,20260615,進口商：台灣瑪氏股份有限公司
1232,3,2024,11,2024.11.22,嘉義縣家畜疾病防治所,113DU-BD-00049,葛莉思犬罐-牛肉口味[JP017]，產品類型：濕糧，產地：泰國,狗,濕糧,24.07.09,27.07.08,進口商：福壽實業股份有限公司
1232,4,2024,11,2024.11.22,嘉義縣家畜疾病防治所,113DU-BD-00050,生活良好犬用乳香牛肉球[JP019]，產品類型：零食，產地：日本,狗,零食,,2025.07,進口商：台灣生活良好國際股份有限公司
1232,5,2024,11,2024.11.26,新竹市動物保護防疫所,241126DU004-01,莫比自然食 雞肉＆米 幼貓/懷孕授乳貓配方[RP015]，產品類型：乾糧，產品貨號/批號：UT0601W32，產地：美國,貓,乾糧,2024.07.30,2026.01.29,進口商：博東客企業有限公司
1232,6,2024,11,2024.11.26,新竹市動物保護防疫所,241126DU004-02,芮格爾天然寵糧-體控/高齡貓-雞肉＆魚肉[RP016]，產品類型：乾糧，產地：美國,貓,乾糧,45800,45283,進口商：聯誠寵物有限公司
1232,7,2024,11,2024.11.26,新竹市動物保護防疫所,241126DU004-03,Canine Caviar卡維爾高機能犬糧-雞肉糙米[RP017]，產品類型：乾糧，產地：美國,狗,乾糧,20231201,20250601,進口商：竣百有限公司
1232,8,2024,11,2024.11.26,新竹市動物保護防疫所,241126DU004-04,小型離乳犬與母犬專用乾糧(ROYAL CANIN)[RP018]，產品類型：乾糧，產品貨號/批號：511715，產地：韓國,狗,乾糧,,12.06.25,進口商：台灣皇家寵物食品有限公司
1232,9,2024,11,2024.11.26,新竹市動物保護防疫所,241126DU004-05,柏萊富 功能性全齡 護膚亮毛配方(羊肉+糙米)[RP019]，產品類型：乾糧，產品貨號/批號：#OH-PFO-0002，產地：美國,狗,乾糧,,17-一月-2025,進口商：柏希菲克股份有限公司
1232,10,2024,11,2024.11.26,雲林縣動植物防疫所,241126DU005-01,博朗氏 幼母犬寵物乾糧 牛肉+海魚+蘋果[IP016]，產品類型：乾糧，產地：台灣,狗,乾糧,20240420,20251019,寶榮開發企業股份有限公司
1232,11,2024,11,2024.11.26,雲林縣動植物防疫所,241126DU005-02,博朗氏 挑嘴犬寵物乾糧 雞肉+牛肉+起司[IP017]，產品類型：乾糧，產地：台灣,狗,乾糧,20240919,20260318,寶榮開發企業股份有限公司
1232,12,2024,11,2024.11.26,雲林縣動植物防疫所,241126DU005-03,福壽喵喵貓食鮪魚口味[IP018]，產品類型：乾糧，產地：台灣,貓,乾糧,2024.11.05,2026.05.04,福壽實業股份有限公司
1232,13,2024,11,2024.11.26,雲林縣動植物防疫所,241126DU005-04,寶多福美食犬餐 成犬專用 雞肉口味[IP019]，產品類型：乾糧，產地：台灣,狗,乾糧,2024.08.21,2025.08.20,統一企業股份有限公司
1232,14,2024,11,2024.11.26,雲林縣動植物防疫所,241126DU005-05,多納結紮貓貓糧 海鮮牛肉口味[IP020]，產品類型：乾糧，產地：台灣,貓,乾糧,20240822,20260221,寶榮開發企業股份有限公司
1232,15,2024,11,2026.11.26,花蓮縣動植物防疫所,241126DU006-01,倍力斯愛犬狗糧410g 牛肉+蔬菜風味[OP009]，產品類型：濕糧，產品貨號/批號：2024.4.16，產地：台灣,狗,濕糧,2024.04.16,2027.04.15,昇鼎企業有限公司
1232,16,2024,11,2024.11.26,花蓮縣動植物防疫所,241126DU006-02,寵心出發-泥好 鮭山島[OP010]，產品類型：零食，產品貨號/批號：2026.10.14，產地：台灣,狗貓,零食,,2026.10.14,慶宇生技股份有限公司
1232,17,2024,11,2024.11.26,花蓮縣動植物防疫所,241126DU006-03,陪心搖搖奶昔貓主食罐 芝麻雞肉鮪紅藜[OP011]，產品類型：濕糧，產品貨號/批號：2024.8.9，產地：台灣,貓,濕糧,20240809,20270808,唯寵股份有限公司
1232,18,2024,11,2024.11.26,花蓮縣動植物防疫所,241126DU006-04,五行貓膳 紅罐[OP012]，產品類型：濕糧，產品貨號/批號：2024.1.16，產地：台灣,貓,濕糧,2024.01.16,2027.01.15,寶昕股份有限公司
1232,19,2024,11,2024.11.26,花蓮縣動植物防疫所,241126DU006-05,鮮味低脂牛肉厚片[OP013]，產品類型：零食，產品貨號/批號：2023.11.17，產地：台灣,狗,零食,2023.11.17,2025.11.16,We＆Them Enterprise Co.
1232,20,2024,11,2024.11.27,嘉義市政府,241127DU004-01,原點雞肉無穀全犬主食罐[TP010]，產品類型：濕糧，產地：美國,狗,濕糧,,2027.02.18,代理商:四季全球貿易股份有限公司
1232,21,2024,11,2024.11.27,嘉義市政府,241127DU004-02,Feline Natural嚴選羊肉鮮燉貓無穀主食罐 [TP011]，產品類型：濕糧，產地：紐西蘭,貓,濕糧,2024.05.02,2027.05.02,代理商:四季全球貿易股份有限公司
1232,22,2024,11,2024.11.27,嘉義市政府,241127DU004-03,Feline Natural羊+紐西蘭帝王鮭鮮燉貓無穀主食罐 [TP012]，產品類型：濕糧，產地：紐西蘭,貓,濕糧,2024.05.02,2027.05.02,代理商:四季全球貿易股份有限公司
1232,23,2024,11,2024.11.27,嘉義市政府,241127DU004-04,自然牧場鱈魚皮捲[TP013]，產品類型：零食，產地：紐西蘭,狗貓,零食,,2026.09.10,代理商:奧新美有限公司
1232,24,2024,11,2024.11.27,嘉義市政府,241127DU004-05,纖嚼無穀健齒棒S號(柑橘)[TP014]，產品類型：零食，產地：新加玻,狗,零食,,2026.08.04,代理商:澳新美有限公司
1232,25,2024,11,2024.11.29,新竹縣動物保護防疫所,241129DU001-01,咪歐乾貓糧-幼貓海洋魚1.1公斤[DP010]，產品貨號/批號：8850477001664，產品類型：乾糧，產地：泰國,貓,乾糧,2024.06.29,2025.12.29,進口商:好侶股份有限公司
1232,26,2024,11,2024.11.29,新竹縣動物保護防疫所,241129DU001-02,優格成幼犬 鮭魚+馬鈴薯[DP011]，產品貨號/批號：79830442365，產品類型：乾糧，產地：美國,狗,乾糧,JAN-30-2024,JUL-30-2025,進口商:艾澌克企業股份有限公司
1232,27,2024,11,2024.11.29,新竹縣動物保護防疫所,241129DU001-03,極光全齡犬無穀鮭魚&雪蟹[DP012]，產品貨號/批號：628719189054，產品類型：乾糧，產地：加拿大,狗,乾糧,,JAN-21-2026,進口商:邁迪飛貿易有限公司
1232,28,2024,11,2024.11.29,新竹縣動物保護防疫所,241129DU001-04,莫比S26鮭魚馬鈴薯全齡犬無穀食譜[DP013]，產品貨號/批號：4711366740054，產品類型：乾糧，產地：美國,狗,乾糧,2024.05.19,2025.11.18,進口商:博東客企業有限公司
1232,29,2024,11,2024.11.29,新竹縣動物保護防疫所,241129DU001-05,杜莎天然無穀寵糧-成貓亮毛配方-深海鮮魚[DP014]，產品貨號/批號：8002754100953，產品類型：乾糧，產地：義大利,貓,乾糧,2024.02.15,2025.08.15,進口商:裕昌寵物有限公司
1232,30,2024,11,2024.11.29,宜蘭縣動植物防疫所,241129DU002-01,原燒貓凍乾30g-鮪魚[BP017]，產品貨號/批號：2026.09.22，產品類型：零食，產地：台灣,貓,零食,2024.09.23,2026.09.22,王品寵物用品有限公司
1232,31,2024,11,2024.11.29,宜蘭縣動植物防疫所,241129DU002-02,歐A黑酵母貓用主食罐(鮪魚+鰹魚)[BP018]，產品貨號/批號：2026.11.15，產品類型：濕糧，產地：台灣,貓,濕糧,2023.11.16,2026.11.15,松桀企業社
1232,32,2024,11,2024.11.29,宜蘭縣動植物防疫所,241129DU002-03,舒芙狗鮭魚起司雞肉條[BP019]，產品貨號/批號：20260508，產品類型：零食，產地：台灣,狗,零食,2024.11.09,2026.05.08,台灣愛邦仕實業有限公司
1232,33,2024,11,2024.11.29,宜蘭縣動植物防疫所,241129DU002-04,健康對策減鹽鮮魚乾-正丁香魚[BP020]，產品貨號/批號：2026.10.15，產品類型：零食，產地：台灣,狗貓,零食,,2026.10.15,經思確有限公司
1232,34,2024,11,2024.11.29,宜蘭縣動植物防疫所,241129DU002-05,佳倍讚犬用鮮肉凍乾鯛魚片[BP021]，產品貨號/批號：2026.11.10，產品類型：零食，產地：台灣,狗,零食,2024.11.11,2026.11.10,王品寵物用品有限公司
1232,35,2024,11,2024.12.02,苗栗縣動物保護防疫所,241202DU002-01,LCB藍帶廚坊健康挑嘴貓糧-海洋魚配方1.2kg[EP018]，產品貨號/批號：4712013804976，產品類型：乾糧，產地：台灣,貓,乾糧,11.09.2024,10.03.2026,保生實業股份有限公司
1232,36,2024,11,2024.12.02,苗栗縣動物保護防疫所,241202DU002-02,什錦MIX貓食-特鮮銀魚口味[EP019]，產品貨號/批號：4710200703910，產品類型：乾糧，產地：台灣,貓,乾糧,2024.08.02,2025.08.01,福壽實業股份有限公司
1232,37,2024,11,2024.12.02,苗栗縣動物保護防疫所,241202DU002-03,皮特先生-成犬低敏皮毛照護配方[EP020]，產品貨號/批號：4710200707185，產品類型：乾糧，產地：台灣,狗,乾糧,2023.12.06,2025.06.05,沅豐企業有限公司
1232,38,2024,11,2024.12.02,苗栗縣動物保護防疫所,241202DU002-04,EXPERT艾思柏無穀犬食毛皮維護配方1.5kg[EP021]，產品貨號/批號：4710200706515，產品類型：乾糧，產地：台灣,狗,乾糧,2024.08.17,2026.02.16,福壽實業股份有限公司
1232,39,2024,11,2024.12.02,苗栗縣動物保護防疫所,241202DU002-05,吉妮斯成貓專用海鮮配方[EP022]，產品貨號/批號：4715635314106，產品類型：乾糧，產地：台灣,貓,乾糧,2024.11.04,2026.05.03,惟多有限公司
1232,40,2024,11,2024.11.11,彰化縣動物防疫所,113DU-BC-00040,Main Course每客思全營養主食罐-白身鮪魚+吻仔魚[GP019]，產品類型：濕糧，產地：泰國,貓,濕糧,2024.03.16,2027.03.15,進口商：台灣惜時有限公司
1232,41,2024,11,2024.11.12,雲林縣動植物防疫所,113DU-BC-00041,加好寶貓罐 精選沙丁魚大餐[IP014]，產品類型：濕糧，產地：泰國,貓,濕糧,23.06.21,26.06.21,進口商：好侶股份有限公司
